timestamp,x,y,z,lidar_altitude
1743829714.6540174,3.2536399364471436,-5.805798053741455,4.718512058258057,-0.1599999964237213
1743829714.6654694,3.2537105083465576,-5.805927276611328,4.718679428100586,-0.1599999964237213
1743829714.6744714,3.253777027130127,-5.806057453155518,4.718850135803223,-0.1599999964237213
1743829714.6819315,3.253838300704956,-5.806221008300781,4.719071388244629,-0.1599999964237213
1743829714.7014282,3.2538957595825195,-5.806352615356445,4.719245910644531,-0.1599999964237213
1743829714.7028952,3.2539494037628174,-5.806484699249268,4.719408988952637,-0.1599999964237213
1743829714.7106833,3.253999710083008,-5.806617736816406,4.71957540512085,-0.1599999964237213
1743829714.7195888,3.254046678543091,-5.806751728057861,4.7197442054748535,-0.1599999964237213
1743829714.7377036,3.25408935546875,-5.806884765625,4.719914436340332,-0.1599999964237213
1743829714.7417455,3.2542564868927,-5.807352066040039,4.72039270401001,-0.15000000596046448
1743829714.7602456,3.2543811798095703,-5.807652473449707,4.720651149749756,-0.15000000596046448
1743829714.763099,3.254500150680542,-5.807950496673584,4.720911979675293,-0.15000000596046448
1743829714.770872,3.254612684249878,-5.808245658874512,4.721175193786621,-0.15000000596046448
1743829714.783758,3.2547202110290527,-5.808537483215332,4.721438884735107,-0.15000000596046448
1743829714.791907,3.254823923110962,-5.808826923370361,4.721702575683594,-0.15000000596046448
1743829714.8042493,3.2549211978912354,-5.809146404266357,4.722015380859375,-0.15000000596046448
1743829714.8131642,3.2550182342529297,-5.809431552886963,4.722280502319336,-0.15000000596046448
1743829714.8289702,3.2551093101501465,-5.8097124099731445,4.722530841827393,-0.15000000596046448
1743829714.8324172,3.2552783489227295,-5.810266017913818,4.723033428192139,-0.15000000596046448
1743829714.8571618,3.255432605743408,-5.810811996459961,4.723541736602783,-0.15000000596046448
1743829714.858852,3.2555012702941895,-5.8111138343811035,4.723846912384033,-0.15000000596046448
1743829714.870035,3.255585193634033,-5.811185836791992,4.724058628082275,-0.15000000596046448
1743829714.882777,3.255664587020874,-5.811260223388672,4.724271774291992,-0.15000000596046448
1743829714.9074397,3.2558109760284424,-5.811413764953613,4.724708557128906,-0.15000000596046448
1743829714.9122696,3.255876302719116,-5.811491966247559,4.724930763244629,-0.15000000596046448
1743829714.9275422,3.255993604660034,-5.811685085296631,4.725435256958008,-0.15000000596046448
1743829714.9357002,3.256047248840332,-5.811769962310791,4.725660800933838,-0.15000000596046448
1743829714.9524293,3.256143808364868,-5.811950206756592,4.726117134094238,-0.1599999964237213
1743829714.9632418,3.2561869621276855,-5.812044143676758,4.726349830627441,-0.1599999964237213
1743829714.9718158,3.256225824356079,-5.812138557434082,4.726585865020752,-0.1599999964237213
1743829714.979611,3.256256580352783,-5.8122639656066895,4.726873874664307,-0.1599999964237213
1743829714.9899867,3.2562880516052246,-5.81235933303833,4.727115154266357,-0.1599999964237213
1743829715.001168,3.2564213275909424,-5.812576770782471,4.727243423461914,-0.1599999964237213
1743829715.0143263,3.2566730976104736,-5.813007354736328,4.727514743804932,-0.1599999964237213
1743829715.0227993,3.256789207458496,-5.813220024108887,4.727658271789551,-0.1599999964237213
1743829715.0328298,3.256895065307617,-5.813461780548096,4.727856159210205,-0.1599999964237213
1743829715.0467613,3.2569992542266846,-5.813671112060547,4.7280073165893555,-0.1599999964237213
1743829715.0596278,3.2570981979370117,-5.813879013061523,4.728182792663574,-0.15000000596046448
1743829715.0660572,3.257190704345703,-5.814085960388184,4.7283616065979,-0.15000000596046448
1743829715.0704844,3.257277727127075,-5.814291477203369,4.728543758392334,-0.15000000596046448
1743829715.0822473,3.2573587894439697,-5.814496994018555,4.728730201721191,-0.15000000596046448
1743829715.095265,3.257499933242798,-5.814939498901367,4.7291646003723145,-0.15000000596046448
1743829715.1110215,3.257568120956421,-5.815144062042236,4.7293524742126465,-0.15000000596046448
1743829715.1204925,3.257631540298462,-5.815348148345947,4.729542255401611,-0.15000000596046448
1743829715.1255434,3.257690906524658,-5.815551280975342,4.729734897613525,-0.15000000596046448
1743829715.1481915,3.257798433303833,-5.815957546234131,4.730127334594727,-0.15000000596046448
1743829715.1554973,3.257840394973755,-5.816193103790283,4.730378150939941,-0.15000000596046448
1743829715.164077,3.2578670978546143,-5.816222190856934,4.730456352233887,-0.15000000596046448
1743829715.1777256,3.2578909397125244,-5.81625509262085,4.730530261993408,-0.15000000596046448
1743829715.1848242,3.2579286098480225,-5.816331386566162,4.7306904792785645,-0.15000000596046448
1743829715.1934557,3.2579429149627686,-5.816373825073242,4.730778217315674,-0.15000000596046448
1743829715.2013416,3.2579543590545654,-5.8164191246032715,4.730871677398682,-0.15000000596046448
1743829715.2104816,3.257955312728882,-5.816498756408691,4.73101806640625,-0.15000000596046448
1743829715.2236652,3.257958173751831,-5.816551208496094,4.731110572814941,-0.15000000596046448
1743829715.2313156,3.2579572200775146,-5.816606044769287,4.731209754943848,-0.15000000596046448
1743829715.2423508,3.2580904960632324,-5.816911697387695,4.731407642364502,-0.15000000596046448
1743829715.2630827,3.2582178115844727,-5.8172149658203125,4.731606483459473,-0.15000000596046448
1743829715.2650683,3.2583398818969727,-5.817516803741455,4.731807231903076,-0.15000000596046448
1743829715.2738154,3.258557081222534,-5.818145751953125,4.732266426086426,-0.15000000596046448
1743829715.2844653,3.258660316467285,-5.818441390991211,4.732476234436035,-0.15000000596046448
