timestamp,error_x,error_y,integral_x,integral_y,vx,vy,drone_x,drone_y,tag_x,tag_y
34.4243,0.161498,0.270141,0.161498,0.270141,-0.129198,-0.216113,3.04129,-1.24187,2.87979,-1.51201
34.4444,0.167463,0.279013,0.328961,0.549154,-0.13397,-0.22321,3.03993,-1.2427,2.87247,-1.52171
34.4644,0.1694,0.280169,0.498361,0.8,-0.13552,-0.224135,3.03685,-1.24444,2.86745,-1.52461
34.4844,0.16864,0.279749,0.667002,0.8,-0.134912,-0.223799,3.03609,-1.24486,2.86745,-1.52461
34.5053,0.166826,0.278753,0.8,0.8,-0.13346,-0.223003,3.03428,-1.24585,2.86745,-1.52461
34.5274,0.167022,0.265066,0.8,0.8,-0.133618,-0.212053,3.03262,-1.24695,2.8656,-1.51202
34.5442,0.16466,0.263711,0.8,0.8,-0.131728,-0.210969,3.03026,-1.24831,2.8656,-1.51202
34.5643,0.160219,0.240622,0.8,0.8,-0.128175,-0.192498,3.02821,-1.24977,2.868,-1.49039
34.5893,0.159558,0.240132,0.8,0.8,-0.127647,-0.192106,3.02755,-1.25026,2.868,-1.49039
34.6045,0.142522,0.253434,0.8,0.8,-0.114017,-0.202747,3.02616,-1.25113,2.88363,-1.50456
34.6328,0.134728,0.21371,0.8,0.8,-0.107782,-0.170968,3.02448,-1.25212,2.88975,-1.46583
34.6485,0.132492,0.21196,0.8,0.8,-0.105993,-0.169568,3.02224,-1.25387,2.88975,-1.46583
34.6701,0.126557,0.19001,0.8,0.8,-0.101245,-0.152008,3.02146,-1.25446,2.89491,-1.44447
34.6843,0.12399,0.188408,0.8,0.8,-0.099192,-0.150726,3.0189,-1.25606,2.89491,-1.44447
34.7042,0.117816,0.179377,0.8,0.8,-0.0942531,-0.143502,3.01683,-1.25722,2.89901,-1.4366
34.7253,0.100381,0.167162,0.8,0.8,-0.0803049,-0.13373,3.0141,-1.25909,2.91372,-1.42625
34.7442,0.0983861,0.165882,0.8,0.8,-0.0787089,-0.132705,3.0121,-1.26037,2.91372,-1.42625
34.7644,0.0991675,0.164468,0.8,0.8,-0.079334,-0.131574,3.00983,-1.26188,2.91067,-1.42635
34.7844,0.098163,0.163763,0.8,0.8,-0.0785304,-0.131011,3.00883,-1.26258,2.91067,-1.42635
34.8049,0.0952481,0.161649,0.8,0.8,-0.0761985,-0.129319,3.00591,-1.2647,2.91067,-1.42635
34.8247,0.101336,0.164705,0.8,0.8,-0.0810691,-0.131764,3.00307,-1.26693,2.90173,-1.43164
34.8443,0.0996515,0.163146,0.8,0.8,-0.0797212,-0.130517,3.00138,-1.26849,2.90173,-1.43164
34.8654,0.106492,0.177873,0.8,0.8,-0.0851932,-0.142299,2.99956,-1.27004,2.89307,-1.44791
34.8855,0.104506,0.176099,0.8,0.8,-0.0836052,-0.140879,2.99757,-1.27181,2.89307,-1.44791
34.9043,0.11622,0.208595,0.8,0.8,-0.0929761,-0.166876,2.99486,-1.27439,2.87864,-1.48299
34.9242,0.11517,0.206732,0.8,0.8,-0.0921363,-0.165386,2.99381,-1.27625,2.87864,-1.48299
34.9443,0.120716,0.249388,0.8,0.8,-0.0965725,-0.19951,2.99257,-1.27842,2.87185,-1.52781
34.9643,0.118416,0.280867,0.8,0.8,-0.0947326,-0.224694,2.99146,-1.28049,2.87304,-1.56136
34.9842,0.11721,0.278701,0.8,0.8,-0.093768,-0.222961,2.99025,-1.28266,2.87304,-1.56136
35.0043,0.11017,0.30586,0.8,0.8,-0.088136,-0.244688,2.98829,-1.28615,2.87812,-1.59201
35.0243,0.108961,0.303664,0.8,0.8,-0.0871691,-0.242931,2.98708,-1.28834,2.87812,-1.59201
35.0443,0.104554,0.316146,0.8,0.8,-0.0836431,-0.252917,2.98623,-1.29095,2.88167,-1.60709
35.0642,0.0999427,0.309022,0.8,0.8,-0.0799542,-0.247218,2.98544,-1.2943,2.8855,-1.60332
35.0842,0.0989251,0.304375,0.8,0.8,-0.0791401,-0.2435,2.98442,-1.29895,2.8855,-1.60332
35.1043,0.0892182,0.29487,0.8,0.8,-0.0713746,-0.235896,2.98365,-1.3022,2.89443,-1.59707
35.1297,0.075079,0.28475,0.8,0.8,-0.0600632,-0.2278,2.98272,-1.30563,2.90764,-1.59038
35.1443,0.0741825,0.281368,0.8,0.8,-0.059346,-0.225095,2.98183,-1.30901,2.90764,-1.59038
35.1644,0.0595871,0.268357,0.8,0.8,-0.0476697,-0.214685,2.98086,-1.3123,2.92127,-1.58066
35.1841,0.0481289,0.260778,0.8,0.8,-0.0385031,-0.208622,2.97916,-1.31775,2.93103,-1.57853
35.2044,0.0472398,0.257342,0.8,0.8,-0.0377919,-0.205874,2.97827,-1.32118,2.93103,-1.57853
35.2243,0.0352069,0.248531,0.8,0.8,-0.0281655,-0.198825,2.97756,-1.32463,2.94236,-1.57316
35.2443,0.0342029,0.244689,0.8,0.8,-0.0273623,-0.195751,2.97656,-1.32847,2.94236,-1.57316
35.2642,0.0239932,0.234324,0.8,0.8,-0.0191946,-0.18746,2.97566,-1.33212,2.95167,-1.56645
35.2843,0.023045,0.230652,0.8,0.8,-0.018436,-0.184522,2.97472,-1.3358,2.95167,-1.56645
35.3042,0.0138528,0.220631,0.8,0.8,-0.0110823,-0.176505,2.97337,-1.34125,2.95952,-1.56188
35.3248,0.0131297,0.217366,0.8,0.8,-0.0105038,-0.173893,2.97265,-1.34451,2.95952,-1.56188
35.3469,0.01228,0.214045,0.8,0.8,-0.00982399,-0.171236,2.9718,-1.34784,2.95952,-1.56188
35.369,0.0107233,0.208676,0.8,0.8,-0.00857868,-0.166941,2.97024,-1.3532,2.95952,-1.56188
35.3849,0.00966875,0.226492,0.8,0.8,-0.007735,-0.181193,2.9692,-1.35659,2.95954,-1.58309
35.4042,0.00860588,0.223014,0.8,0.8,-0.0068847,-0.178411,2.96814,-1.36007,2.95954,-1.58309
35.4242,0.00753371,0.218974,0.8,0.8,-0.00602697,-0.175179,2.96707,-1.36411,2.95954,-1.58309
35.4448,0.00685493,0.214965,0.8,0.8,-0.00548395,-0.171972,2.96639,-1.36812,2.95954,-1.58309
35.4642,0.0054156,0.208737,0.8,0.8,-0.00433248,-0.16699,2.96495,-1.37435,2.95954,-1.58309
35.4842,0.00451557,0.204699,0.8,0.8,-0.00361245,-0.163759,2.96405,-1.37839,2.95954,-1.58309
35.5076,0.0151609,0.276114,0.8,0.8,-0.0121287,-0.220891,2.96306,-1.38212,2.94789,-1.65824
35.5243,0.0141671,0.272212,0.8,0.8,-0.0113337,-0.217769,2.96206,-1.38602,2.94789,-1.65824
35.5442,0.0124827,0.266673,0.8,0.8,-0.00998616,-0.213338,2.96038,-1.39156,2.94789,-1.65824
35.5645,0.0116289,0.263767,0.8,0.8,-0.00930314,-0.211014,2.95952,-1.39447,2.94789,-1.65824
35.5843,0.0111745,0.262381,0.8,0.8,-0.0089396,-0.209905,2.95907,-1.39586,2.94789,-1.65824
35.6047,0.00951654,0.257772,0.8,0.8,-0.00761323,-0.206218,2.95741,-1.40046,2.94789,-1.65824
35.6242,0.0079239,0.253542,0.8,0.8,-0.00633912,-0.202834,2.95582,-1.40469,2.94789,-1.65824
35.6442,0.00668627,0.250303,0.8,0.8,-0.00534902,-0.200242,2.95458,-1.40793,2.94789,-1.65824
35.6642,0.00554854,0.247426,0.8,0.8,-0.00443883,-0.197941,2.95344,-1.41081,2.94789,-1.65824
35.6842,0.0320432,0.218342,0.8,0.8,-0.0256346,-0.174673,2.95262,-1.41398,2.92058,-1.63232
35.7042,0.0312335,0.215118,0.8,0.8,-0.0249868,-0.172094,2.95181,-1.41721,2.92058,-1.63232
35.7243,0.0429308,0.185903,0.8,0.8,-0.0343446,-0.148722,2.95042,-1.42223,2.90749,-1.60813
35.7442,0.0420501,0.182703,0.8,0.8,-0.03364,-0.146162,2.94954,-1.42543,2.90749,-1.60813
35.7644,0.0522864,0.152693,0.8,0.8,-0.0418291,-0.122155,2.94849,-1.42896,2.89621,-1.58165
35.7843,0.0514219,0.149468,0.8,0.8,-0.0411375,-0.119575,2.94763,-1.43218,2.89621,-1.58165
35.8045,0.0647114,0.121413,0.8,0.8,-0.0517691,-0.09713,2.94705,-1.43499,2.88234,-1.5564
35.8327,0.0642398,0.117381,0.8,0.8,-0.0513918,-0.0939044,2.94657,-1.43902,2.88234,-1.5564
