timestamp,x,y,z
1743619275.4805605,0.36138153076171875,0.11100645363330841,-0.5127235651016235
1743619275.489443,0.36138564348220825,0.11087323725223541,-0.51304030418396
1743619275.500971,0.361392080783844,0.11074278503656387,-0.5133441090583801
1743619275.5087545,0.36140063405036926,0.11061501502990723,-0.5136352181434631
1743619275.5210388,0.3614234924316406,0.11036703735589981,-0.514180600643158
1743619275.5292583,0.36143770813941956,0.11024675518274307,-0.5144354701042175
1743619275.5410922,0.3614536225795746,0.11012876778841019,-0.5146788358688354
1743619275.54983,0.3614712655544281,0.11001303046941757,-0.5148971676826477
1743619275.5613694,0.36151644587516785,0.10978967696428299,-0.5153023600578308
1743619275.5693688,0.3615437150001526,0.10968192666769028,-0.5154897570610046
1743619275.5824883,0.36157241463661194,0.10957619547843933,-0.515667200088501
1743619275.5895104,0.36160239577293396,0.10947244614362717,-0.5158351063728333
1743619275.60159,0.3618234097957611,0.10917161405086517,-0.5162267088890076
1743619275.6096387,0.3620106875896454,0.10897623747587204,-0.5164348483085632
1743619275.6216583,0.36219555139541626,0.10878466814756393,-0.5166322588920593
1743619275.6299944,0.3623780310153961,0.10859673470258713,-0.5168193578720093
1743619275.6415572,0.36272576451301575,0.10824144631624222,-0.5171638131141663
1743619275.6502278,0.3628961145877838,0.1080688014626503,-0.5173214673995972
1743619275.6621203,0.36306414008140564,0.10789940506219864,-0.517469584941864
1743619275.6701367,0.3632299304008484,0.10773324966430664,-0.5175950527191162
1743619275.6820621,0.3635554015636444,0.1074104830622673,-0.517819881439209
1743619275.6902232,0.3637150228023529,0.10725368559360504,-0.517919659614563
1743619275.702573,0.3638779819011688,0.1071169450879097,-0.5180112719535828
1743619275.710413,0.3640390932559967,0.10698287934064865,-0.5180948972702026
1743619275.7228749,0.3643557131290436,0.1067223772406578,-0.5182387828826904
1743619275.730865,0.36411020159721375,0.10657254606485367,-0.5188285708427429
1743619275.742673,0.3638717234134674,0.10642565786838531,-0.5193981528282166
1743619275.7506802,0.3636400103569031,0.10628174245357513,-0.5199481248855591
1743619275.763064,0.3631960153579712,0.10600215941667557,-0.520991325378418
1743619275.7705524,0.3629786968231201,0.10586520284414291,-0.5214853882789612
1743619275.7828152,0.36276736855506897,0.10573073476552963,-0.5219617486000061
1743619275.7909772,0.36256179213523865,0.10559879243373871,-0.5224049091339111
1743619275.8027976,0.3621673583984375,0.10534253716468811,-0.5232423543930054
1743619275.810679,0.36197805404663086,0.10521804541349411,-0.523637592792511
1743619275.823052,0.3617936074733734,0.10509561747312546,-0.5240175127983093
1743619275.8315861,0.3616139590740204,0.10497523099184036,-0.5243826508522034
1743619275.8426988,0.3612821102142334,0.10473144054412842,-0.5250695943832397
1743619275.8512878,0.3611295521259308,0.10460801422595978,-0.5253766179084778
1743619275.863512,0.3613528311252594,0.104189932346344,-0.5254225730895996
1743619275.8710914,0.36157089471817017,0.1037793681025505,-0.525461733341217
1743619275.88319,0.3619917035102844,0.1029801294207573,-0.5255197882652283
1743619275.8909779,0.3621947765350342,0.10259092599153519,-0.5255389213562012
1743619275.903246,0.36239317059516907,0.1022084429860115,-0.5255516767501831
1743619275.911312,0.36258700489997864,0.10183250904083252,-0.525545060634613
1743619275.9234846,0.36293667554855347,0.10110998153686523,-0.5255143642425537
1743619275.9312859,0.36310553550720215,0.1007576435804367,-0.5254903435707092
1743619275.9433079,0.36327052116394043,0.1004108190536499,-0.5254606604576111
1743619275.9517236,0.36343175172805786,0.10006941109895706,-0.5254253149032593
1743619275.9638405,0.3637431561946869,0.09940212965011597,-0.5253376960754395
1743619275.9716895,0.3638935983181,0.09907592087984085,-0.5252726674079895
1743619275.9838169,0.36393803358078003,0.09858471155166626,-0.525170087814331
1743619275.9916384,0.3639805018901825,0.09810060262680054,-0.5250628590583801
1743619276.0036335,0.36406049132347107,0.09715350717306137,-0.5248346924781799
1743619276.0120952,0.36409807205200195,0.09669018536806107,-0.5247137546539307
1743619276.0244923,0.36413395404815674,0.09623319655656815,-0.5245882868766785
1743619276.0319695,0.3641681373119354,0.09578246623277664,-0.5244466066360474
1743619276.0440063,0.36423152685165405,0.09489914774894714,-0.5241514444351196
1743619276.0520816,0.3642455041408539,0.0944625735282898,-0.5239980220794678
1743619276.064817,0.3642580211162567,0.09403175860643387,-0.5238407850265503
1743619276.071886,0.36426904797554016,0.09360645711421967,-0.5236799120903015
1743619276.0842886,0.36428651213645935,0.0927717387676239,-0.5233476161956787
1743619276.0923867,0.3642929196357727,0.09236206859350204,-0.5231648683547974
1743619276.104276,0.3642978370189667,0.0919574499130249,-0.522979199886322
1743619276.1136138,0.36467280983924866,0.09120097756385803,-0.5240378975868225
1743619276.1272159,0.3654004633426666,0.08971872180700302,-0.5260525345802307
1743619276.1335053,0.36575376987457275,0.08899235725402832,-0.5270103812217712
1743619276.1453516,0.36609897017478943,0.08827751874923706,-0.5279365181922913
1743619276.1543286,0.36643630266189575,0.08757393062114716,-0.5288125872612
1743619276.1654685,0.36708864569664,0.08619938790798187,-0.530476987361908
1743619276.1733072,0.367404043674469,0.08552788943052292,-0.5312670469284058
1743619276.1855764,0.3677125871181488,0.08486658334732056,-0.5320299863815308
1743619276.1937106,0.36801451444625854,0.08421510457992554,-0.5327665209770203
1743619276.205612,0.36859238147735596,0.08293939381837845,-0.5341634750366211
1743619276.214364,0.36887237429618835,0.08231581747531891,-0.5348063111305237
1743619276.2258532,0.3691464364528656,0.08170129358768463,-0.5354260802268982
1743619276.2336504,0.36935678124427795,0.08103454858064651,-0.5355173349380493
1743619276.2456896,0.36976438760757446,0.07973606139421463,-0.5356727838516235
1743619276.2539911,0.3699618875980377,0.07910367846488953,-0.5357374548912048
1743619276.2661605,0.37015220522880554,0.0784696489572525,-0.535793662071228
1743619276.2740982,0.3703388571739197,0.07784634828567505,-0.5358268022537231
1743619276.2863955,0.370701402425766,0.07663071155548096,-0.5358696579933167
1743619276.2944775,0.37087753415107727,0.07603784650564194,-0.5358794927597046
1743619276.3061557,0.37105047702789307,0.07545477896928787,-0.5358818173408508
1743619276.3142736,0.3712201416492462,0.07488123327493668,-0.5358768105506897
1743619276.3264341,0.3715496361255646,0.07376201450824738,-0.5358451008796692
1743619276.3344483,0.3717096447944641,0.07321594655513763,-0.535804271697998
1743619276.346844,0.37185513973236084,0.07268597185611725,-0.5357568860054016
1743619276.354875,0.3719977140426636,0.07216455042362213,-0.5357030630111694
1743619276.3669174,0.3734462261199951,0.07129298895597458,-0.5359379053115845
1743619276.374614,0.37414807081222534,0.07086730003356934,-0.5360387563705444
1743619276.3870556,0.3748355507850647,0.0704481303691864,-0.5361288189888
1743619276.3949358,0.3755089342594147,0.07003530114889145,-0.5361936092376709
1743619276.4070234,0.37681546807289124,0.06922846287488937,-0.5362940430641174
1743619276.4148078,0.3774394989013672,0.06884340941905975,-0.5363301038742065
1743619276.4275312,0.37805116176605225,0.06846410781145096,-0.5363568067550659
1743619276.4347236,0.3786507844924927,0.06809038668870926,-0.536374568939209
1743619276.4468567,0.37981539964675903,0.06735878437757492,-0.5363842844963074
1743619276.4551785,0.3803809583187103,0.06700068712234497,-0.5363622903823853
1743619276.4669466,0.38093575835227966,0.06664758175611496,-0.5363324284553528
1743619276.4751043,0.38148006796836853,0.06629937142133713,-0.5362949371337891
1743619276.4869156,0.38206133246421814,0.06567173451185226,-0.5365892052650452
1743619276.4956918,0.3821100890636444,0.06538937985897064,-0.5369119048118591
1743619276.5075877,0.3821603059768677,0.06510888785123825,-0.537218451499939
1743619276.5153482,0.3822118639945984,0.06483020633459091,-0.5374932885169983
1743619276.5276573,0.382318377494812,0.06427808105945587,-0.5379989743232727
1743619276.5355153,0.38237303495407104,0.06400474905967712,-0.5382305979728699
1743619276.5478683,0.3824286460876465,0.06373318284749985,-0.5384485125541687
1743619276.5562677,0.38248497247695923,0.06346340477466583,-0.5386529564857483
1743619276.5679233,0.38256901502609253,0.06297365576028824,-0.5390223860740662
1743619276.576107,0.38261207938194275,0.0627308115363121,-0.5391725897789001
1743619276.5882862,0.38265570998191833,0.062489159405231476,-0.5393109321594238
1743619276.5965817,0.38269996643066406,0.062248680740594864,-0.5394378900527954
1743619276.6080651,0.38298729062080383,0.061942897737026215,-0.5390704274177551
1743619276.6161804,0.3832255005836487,0.06187492981553078,-0.538590669631958
1743619276.628739,0.3834594488143921,0.061805546283721924,-0.5381143689155579
1743619276.636048,0.3836885690689087,0.06172018125653267,-0.5376304984092712
1743619276.6481943,0.3841347396373749,0.06154599040746689,-0.536672830581665
1743619276.656544,0.3843519687652588,0.061457227915525436,-0.5361985564231873
1743619276.668497,0.3845653235912323,0.061367519199848175,-0.5357271432876587
1743619276.6767192,0.38477492332458496,0.061276815831661224,-0.5352584719657898
1743619276.6884754,0.3851833939552307,0.061092834919691086,-0.5343285799026489
1743619276.6963282,0.3854367136955261,0.06102278083562851,-0.5338567495346069
1743619276.7086394,0.38568615913391113,0.06095172464847565,-0.533387303352356
1743619276.7165947,0.3859317898750305,0.06087962165474892,-0.5329201817512512
1743619276.728585,0.38641196489334106,0.06073242425918579,-0.5319920182228088
1743619276.736984,0.3862988352775574,0.060493748635053635,-0.5321807861328125
1743619276.7486618,0.3861907124519348,0.060257408767938614,-0.5323542356491089
1743619276.7568722,0.3860873281955719,0.060023434460163116,-0.532498836517334
1743619276.768956,0.3858860731124878,0.05957288667559624,-0.532745897769928
1743619276.7773912,0.3857879340648651,0.05935601517558098,-0.5328491926193237
1743619276.7896676,0.3856939673423767,0.05914105847477913,-0.5329394936561584
1743619276.7972205,0.38560399413108826,0.05892787501215935,-0.5330170392990112
1743619276.8095644,0.38543587923049927,0.05850735679268837,-0.5331358313560486
1743619276.8175297,0.3853572905063629,0.05829973518848419,-0.5331643223762512
1743619276.8293815,0.3852820098400116,0.05809357389807701,-0.53318190574646
1743619276.8372557,0.38520827889442444,0.05789099261164665,-0.5331889390945435
1743619276.849349,0.38506993651390076,0.05748983845114708,-0.533172607421875
1743619276.8580313,0.3850051164627075,0.05729122832417488,-0.5331498384475708
1743619276.8694584,0.3848936855792999,0.057337235659360886,-0.5327646732330322
1743619276.87753,0.38478654623031616,0.05737806111574173,-0.5323693752288818
1743619276.8895106,0.38458454608917236,0.057444680482149124,-0.531579852104187
1743619276.897421,0.3844892978668213,0.05747075006365776,-0.5311853885650635
1743619276.9105542,0.3844146430492401,0.0574924573302269,-0.5307910442352295
1743619276.918268,0.38434338569641113,0.05750971660017967,-0.5303967595100403
1743619276.9300876,0.3842106759548187,0.05753157660365105,-0.5296081900596619
1743619276.938127,0.38414883613586426,0.05753634124994278,-0.529204249382019
1743619276.9506135,0.38408976793289185,0.05753716081380844,-0.5288004875183105
1743619276.9580455,0.3840335011482239,0.05753418803215027,-0.5283969044685364
1743619276.9699106,0.3839288353919983,0.057516925036907196,-0.5275897979736328
1743619276.978836,0.38387617468833923,0.05749509111046791,-0.5271861553192139
1743619276.9905326,0.3835015296936035,0.05721583217382431,-0.5271092057228088
1743619276.9980443,0.38313719630241394,0.05694069713354111,-0.5270125269889832
1743619277.0104449,0.3824382722377777,0.05640294402837753,-0.5267950892448425
1743619277.0187373,0.3821030855178833,0.05613993480801582,-0.5266745686531067
1743619277.0304444,0.38177695870399475,0.055880408734083176,-0.5265463590621948
1743619277.038572,0.38145968317985535,0.055624376982450485,-0.5264108180999756
1743619277.0514572,0.3808363676071167,0.05512629821896553,-0.5261185765266418
1743619277.059273,0.38052991032600403,0.054883960634469986,-0.5259514451026917
1743619277.070918,0.3802313506603241,0.05464460700750351,-0.5257779955863953
1743619277.0789807,0.3799405097961426,0.05440807715058327,-0.5255981683731079
1743619277.0910616,0.37938109040260315,0.05394300818443298,-0.5252201557159424
1743619277.0988624,0.37911200523376465,0.05371415242552757,-0.5250222682952881
1743619277.111627,0.37884968519210815,0.05348750203847885,-0.5248186588287354
1743619277.1193593,0.3781999349594116,0.053304411470890045,-0.5242164134979248
1743619277.1313188,0.3769458830356598,0.052944693714380264,-0.5230250358581543
1743619277.1391253,0.37634074687957764,0.052767738699913025,-0.5224355459213257
1743619277.1518254,0.3757496178150177,0.05259273946285248,-0.5218498110771179
1743619277.1597798,0.3751721978187561,0.052419792860746384,-0.5212675929069519
1743619277.1712885,0.3740569055080414,0.05207935348153114,-0.5201136469841003
1743619277.1791945,0.37351828813552856,0.05191152170300484,-0.5195351243019104
1743619277.1922011,0.3729891777038574,0.05174615606665611,-0.5189598202705383
1743619277.199187,0.37247198820114136,0.0515822172164917,-0.5183876156806946
1743619277.2115388,0.37147223949432373,0.051258839666843414,-0.51725172996521
1743619277.2198477,0.3709889352321625,0.05109918862581253,-0.5166876316070557
1743619277.2315753,0.3705161213874817,0.05094057694077492,-0.5161259174346924
1743619277.2397249,0.3705233037471771,0.05102258548140526,-0.5158501267433167
1743619277.2516184,0.37057605385780334,0.0511670857667923,-0.515282154083252
1743619277.2600923,0.3706214725971222,0.051229655742645264,-0.5149903893470764
1743619277.2719228,0.37066635489463806,0.05128878355026245,-0.514693558216095
1743619277.2799678,0.37071073055267334,0.05134446173906326,-0.5143918395042419
1743619277.2925134,0.3707980811595917,0.051445577293634415,-0.5137738585472107
1743619277.2998745,0.3708411157131195,0.05149100348353386,-0.5134508609771729
1743619277.312104,0.3708840012550354,0.05153312534093857,-0.5131234526634216
1743619277.3200352,0.3709266483783722,0.05157202109694481,-0.5127918124198914
1743619277.3321018,0.3710198998451233,0.05164022743701935,-0.5121162533760071
1743619277.3412929,0.37107032537460327,0.051669586449861526,-0.5117722749710083
1743619277.352331,0.371120423078537,0.05169578641653061,-0.5114244222640991
1743619277.3605828,0.37117016315460205,0.051718976348638535,-0.5110663175582886
1743619277.3722823,0.36951836943626404,0.05219271406531334,-0.5098043084144592
1743619277.3802164,0.3687198758125305,0.052417680621147156,-0.5091782808303833
1743619277.3927102,0.3679390251636505,0.052634887397289276,-0.5085554718971252
1743619277.4006927,0.36717522144317627,0.0528445839881897,-0.5079357028007507
1743619277.4128733,0.36571043729782104,0.05324018374085426,-0.5067046284675598
1743619277.4212844,0.3650081157684326,0.05342642590403557,-0.5060893297195435
1743619277.4332454,0.36432042717933655,0.05360578000545502,-0.505476713180542
1743619277.4416583,0.36364686489105225,0.05377839505672455,-0.5048666596412659
1743619277.45386,0.3623400628566742,0.054103609174489975,-0.5036537647247314
1743619277.4614398,0.36170607805252075,0.05425652861595154,-0.5030509233474731
1743619277.473265,0.361084520816803,0.05440311133861542,-0.5024503469467163
1743619277.4811733,0.36047494411468506,0.05454355478286743,-0.5018486380577087
1743619277.493523,0.35946038365364075,0.05464528501033783,-0.5005029439926147
1743619277.501323,0.3590581715106964,0.054612111300230026,-0.49976250529289246
1743619277.513401,0.35866373777389526,0.05457588657736778,-0.49902743101119995
1743619277.5214202,0.3582768142223358,0.054536595940589905,-0.4982975721359253
1743619277.5334492,0.3575248122215271,0.05444895476102829,-0.4968532621860504
1743619277.5414226,0.3571593761444092,0.05440071225166321,-0.49613720178604126
1743619277.553872,0.35686710476875305,0.05434272065758705,-0.49542587995529175
1743619277.5619328,0.3565810024738312,0.05428188294172287,-0.49471917748451233
1743619277.5739486,0.35602661967277527,0.054151684045791626,-0.49331891536712646
1743619277.5821798,0.35575801134109497,0.054082293063402176,-0.49262502789497375
1743619277.5942578,0.35549479722976685,0.054010022431612015,-0.4919351041316986
1743619277.6019716,0.3552369475364685,0.05393490195274353,-0.4912482798099518
1743619277.6141796,0.3546306788921356,0.0540432371199131,-0.4896618127822876
1743619277.6227236,0.3542836606502533,0.05422103777527809,-0.4887670874595642
1743619277.6341825,0.3539500832557678,0.054394785314798355,-0.4878806173801422
1743619277.6423333,0.35362300276756287,0.054560355842113495,-0.48700207471847534
1743619277.6540942,0.3529875874519348,0.05486762523651123,-0.48526790738105774
1743619277.6621177,0.3526787757873535,0.05500964820384979,-0.48441338539123535
1743619277.6751852,0.35237568616867065,0.055144209414720535,-0.4835658669471741
1743619277.6825142,0.3520781099796295,0.05527152493596077,-0.4827250838279724
1743619277.6947305,0.35149863362312317,0.05550508573651314,-0.48106300830841064
1743619277.702444,0.3512166738510132,0.05561158061027527,-0.4802413284778595
1743619277.7155325,0.35093462467193604,0.05572135001420975,-0.4794256091117859
1743619277.7231033,0.35065731406211853,0.05582449957728386,-0.47861814498901367
1743619277.7350125,0.3501166105270386,0.05601168051362038,-0.47701936960220337
1743619277.7426696,0.35020631551742554,0.05623691529035568,-0.4757903516292572
1743619277.7554045,0.35029080510139465,0.056452129036188126,-0.4745766520500183
1743619277.7628105,0.3503701686859131,0.05665751174092293,-0.4733778238296509
1743619277.7747085,0.35051441192626953,0.05703979358077049,-0.47102320194244385
1743619277.7828546,0.35056018829345703,0.05722323805093765,-0.46987268328666687
1743619277.794894,0.350601464509964,0.05739767476916313,-0.4687352180480957
1743619277.8030412,0.3506383001804352,0.05756327137351036,-0.46761050820350647
1743619277.815632,0.3506993055343628,0.057868849486112595,-0.4653978943824768
1743619277.8240921,0.3507236838340759,0.058009181171655655,-0.4643091559410095
1743619277.8353195,0.35074394941329956,0.05814135819673538,-0.4632315933704376
1743619277.843455,0.35076022148132324,0.05826568976044655,-0.4621718227863312
1743619277.8554406,0.35082072019577026,0.058525972068309784,-0.46008333563804626
1743619277.8633633,0.3508449196815491,0.05864470824599266,-0.45905405282974243
1743619277.8756876,0.3508795201778412,0.05867251381278038,-0.4581553041934967
1743619277.884813,0.35091009736061096,0.05869383364915848,-0.45726296305656433
1743619277.895752,0.3509593904018402,0.05871734395623207,-0.4554966390132904
1743619277.9036994,0.350978285074234,0.05871979519724846,-0.45462894439697266
1743619277.916731,0.3509936034679413,0.05871620774269104,-0.45376667380332947
1743619277.9246705,0.3510231673717499,0.0587075799703598,-0.4529096186161041
1743619277.936019,0.3510708808898926,0.05867314711213112,-0.4512104094028473
1743619277.944197,0.3510892391204834,0.05864757299423218,-0.45036810636520386
1743619277.9566417,0.3511040210723877,0.05861659720540047,-0.44953054189682007
1743619277.963927,0.35111525654792786,0.058580271899700165,-0.44870516657829285
1743619277.976161,0.3511275351047516,0.05849200859665871,-0.4470670819282532
1743619277.984183,0.3511286675930023,0.058440275490283966,-0.4462543725967407
1743619277.9959874,0.3510960042476654,0.058745454996824265,-0.4460984468460083
1743619278.004205,0.35106194019317627,0.059039030224084854,-0.44593074917793274
1743619278.0166185,0.35098960995674133,0.05959301441907883,-0.44556137919425964
1743619278.024398,0.35095149278640747,0.05985381081700325,-0.4453643560409546
1743619278.0364559,0.3509119749069214,0.060104090720415115,-0.4451567232608795
1743619278.0446064,0.3508712351322174,0.06034424155950546,-0.44493862986564636
1743619278.0565228,0.35078632831573486,0.06079523637890816,-0.4444725215435028
1743619278.0641973,0.3507387042045593,0.061004072427749634,-0.4442249834537506
1743619278.0763803,0.3506897985935211,0.06120391562581062,-0.44396811723709106
1743619278.0846624,0.35063961148262024,0.061395011842250824,-0.44370701909065247
1743619278.0965364,0.35053551197052,0.06175146996974945,-0.4431580901145935
1743619278.104557,0.35048162937164307,0.06191731616854668,-0.4428707957267761
1743619278.116753,0.3504266142845154,0.06207524240016937,-0.4425753653049469
1743619278.124672,0.35049834847450256,0.06262049078941345,-0.4420635402202606
1743619278.1369784,0.3506429195404053,0.06367280334234238,-0.44103309512138367
1743619278.1452444,0.3507099747657776,0.06417612731456757,-0.440521240234375
1743619278.1573496,0.35077357292175293,0.0646648108959198,-0.4400070011615753
1743619278.1651888,0.35083359479904175,0.06513910740613937,-0.43949028849601746
1743619278.1776934,0.35094353556632996,0.06604573875665665,-0.4384492337703705
1743619278.18555,0.35099363327026367,0.06647876650094986,-0.43792471289634705
1743619278.1974378,0.3510405719280243,0.06689876317977905,-0.43739762902259827
1743619278.2060714,0.35109564661979675,0.0672994926571846,-0.4368756115436554
1743619278.2182055,0.35119614005088806,0.06806433200836182,-0.4358232617378235
1743619278.2263,0.35124170780181885,0.0684291198849678,-0.43529289960861206
1743619278.237949,0.3512841463088989,0.0687825158238411,-0.4347597658634186
1743619278.2463338,0.35197868943214417,0.06875075399875641,-0.43457433581352234
1743619278.2583773,0.3533150255680084,0.06867873668670654,-0.4341706335544586
1743619278.266691,0.3539576530456543,0.06863851100206375,-0.433959037065506
1743619278.2786949,0.3545650541782379,0.06858170032501221,-0.4337370991706848
1743619278.2865248,0.35515666007995605,0.06852221488952637,-0.4335051476955414
1743619278.298443,0.3562941253185272,0.06839508563280106,-0.4330122768878937
1743619278.3069732,0.3568408489227295,0.06832747906446457,-0.43275186419487
1743619278.319085,0.3573734164237976,0.0682571530342102,-0.4324825406074524
1743619278.3269324,0.35789206624031067,0.06818415969610214,-0.43221139907836914
1743619278.3392282,0.3588806986808777,0.0680292546749115,-0.4316433370113373
1743619278.3476207,0.35935136675834656,0.06794726103544235,-0.4313468635082245
1743619278.3593574,0.35980942845344543,0.06786251068115234,-0.4310423731803894
1743619278.367626,0.3602552115917206,0.06777497380971909,-0.4307299852371216
1743619278.379821,0.3609464466571808,0.06797870993614197,-0.4315377175807953
1743619278.387431,0.3612765371799469,0.06807119399309158,-0.43190494179725647
1743619278.399433,0.3615965247154236,0.0681573748588562,-0.43224677443504333
1743619278.4075484,0.36190661787986755,0.06823743134737015,-0.4325639307498932
1743619278.4195652,0.36244842410087585,0.06834834814071655,-0.4331263601779938
1743619278.427865,0.36270585656166077,0.06839578598737717,-0.43337276577949524
1743619278.4397306,0.36295437812805176,0.06843787431716919,-0.4335968792438507
1743619278.4480376,0.3631940484046936,0.06847470998764038,-0.4338027834892273
1743619278.4595308,0.3636475205421448,0.06853298097848892,-0.43415120244026184
1743619278.4676075,0.36386170983314514,0.06855473667383194,-0.4342946708202362
1743619278.479712,0.3640590310096741,0.06857358664274216,-0.4344182312488556
1743619278.4880042,0.36424851417541504,0.06858779489994049,-0.4345223605632782
1743619278.5007114,0.3645729720592499,0.0690334141254425,-0.43458664417266846
1743619278.5076814,0.36470919847488403,0.06945537030696869,-0.43455609679222107
1743619278.5198636,0.3648393452167511,0.06986378878355026,-0.4345111846923828
1743619278.5280643,0.36496323347091675,0.07025903463363647,-0.4344522953033447
1743619278.5401335,0.3651925325393677,0.0710114985704422,-0.4342935383319855
1743619278.5480866,0.36529454588890076,0.07136762142181396,-0.4341941773891449
1743619278.5600235,0.36539074778556824,0.0717117190361023,-0.4340817928314209
1743619278.5679731,0.36548134684562683,0.07204417139291763,-0.43396255373954773
1743619278.580308,0.3656461536884308,0.07267536967992783,-0.43368667364120483
1743619278.5882974,0.3657205104827881,0.07297474145889282,-0.4335304796695709
1743619278.6000745,0.36578962206840515,0.0732637420296669,-0.4333624839782715
1743619278.608304,0.3658536374568939,0.07354255020618439,-0.4331829845905304
1743619278.620349,0.36609941720962524,0.07428260892629623,-0.43338292837142944
1743619278.6287155,0.3662780523300171,0.0747394785284996,-0.4337500333786011
1743619278.640238,0.3664488196372986,0.07518245279788971,-0.4340914487838745
1743619278.6486037,0.36661189794540405,0.07561194151639938,-0.4344077706336975
1743619278.6602292,0.3669160008430481,0.0764317661523819,-0.4349682927131653
1743619278.6682045,0.36705729365348816,0.07682252675294876,-0.4352136254310608
1743619278.6804156,0.36719170212745667,0.07720094174146652,-0.43543630838394165
1743619278.6889262,0.3673193156719208,0.07756730914115906,-0.4356403946876526
1743619278.7003493,0.36753684282302856,0.07824411243200302,-0.4359842836856842
1743619278.708435,0.36762723326683044,0.07855534553527832,-0.4361250400543213
1743619278.7211955,0.3677115738391876,0.07885575294494629,-0.4362458288669586
1743619278.728597,0.3677900433540344,0.07914558053016663,-0.43634694814682007
1743619278.740816,0.36792993545532227,0.0796942338347435,-0.4364919662475586
1743619278.7487803,0.36883988976478577,0.07967230677604675,-0.4364226758480072
1743619278.7606032,0.36972466111183167,0.07964694499969482,-0.43633905053138733
1743619278.7694473,0.37058496475219727,0.07961833477020264,-0.4362415373325348
1743619278.7815127,0.37223905324935913,0.07953881472349167,-0.4360058605670929
1743619278.7891507,0.37303221225738525,0.07949436455965042,-0.4358682930469513
1743619278.801102,0.37380361557006836,0.0794466882944107,-0.43571794033050537
1743619278.809263,0.3745538592338562,0.07939577847719193,-0.435560941696167
1743619278.8211348,0.3759933114051819,0.0792849063873291,-0.4352099895477295
1743619278.829425,0.37668362259864807,0.07922479510307312,-0.4350165128707886
