timestamp,x,y,z,lidar_altitude
1743739963.7410386,2.141054630279541,2.5750486850738525,9.91018009185791,-0.18000000715255737
1743739963.7506344,2.140996217727661,2.5752551555633545,9.910235404968262,-0.18000000715255737
1743739963.7570443,2.140934944152832,2.575465202331543,9.910289764404297,-0.18000000715255737
1743739963.7696965,2.140871286392212,2.575679063796997,9.9103422164917,-0.18000000715255737
1743739963.7804313,2.140805244445801,2.575899362564087,9.910392761230469,-0.18000000715255737
1743739963.789398,2.1407361030578613,2.576127529144287,9.910445213317871,-0.17000000178813934
1743739963.797908,2.140662670135498,2.5763607025146484,9.910494804382324,-0.17000000178813934
1743739963.8106492,2.1404812335968018,2.5768706798553467,9.910592079162598,-0.17000000178813934
1743739963.8192122,2.140395402908325,2.577126979827881,9.910639762878418,-0.17000000178813934
1743739963.833166,2.1403074264526367,2.577385902404785,9.910686492919922,-0.17000000178813934
1743739963.845302,2.1402218341827393,2.5776400566101074,9.910733222961426,-0.17000000178813934
1743739963.84751,2.140138864517212,2.5778872966766357,9.910778999328613,-0.17000000178813934
1743739963.8658562,2.14005970954895,2.5781285762786865,9.910822868347168,-0.17000000178813934
1743739963.8681407,2.1398932933807373,2.5783064365386963,9.910942077636719,-0.17000000178813934
1743739963.8795633,2.1397504806518555,2.578460454940796,9.911055564880371,-0.17000000178813934
1743739963.88815,2.1396098136901855,2.5786101818084717,9.911166191101074,-0.18000000715255737
1743739963.9009666,2.1393282413482666,2.578902244567871,9.911370277404785,-0.18000000715255737
1743739963.9124994,2.139190435409546,2.579042434692383,9.91146469116211,-0.18000000715255737
1743739963.9185798,2.139033555984497,2.5791943073272705,9.91156005859375,-0.18000000715255737
1743739963.9323056,2.1388981342315674,2.5793232917785645,9.911648750305176,-0.18000000715255737
1743739963.9435418,2.138766050338745,2.5794475078582764,9.911734580993652,-0.18000000715255737
1743739963.9479215,2.1386380195617676,2.5795681476593018,9.91181755065918,-0.18000000715255737
1743739963.9573789,2.138514518737793,2.5796849727630615,9.911890029907227,-0.18000000715255737
