timestamp,error_x,error_y,integral_x,integral_y,vx,vy,drone_x,drone_y,tag_x,tag_y
7.42074,0.0828046,0.532352,-0.417195,0.032352,-0.091085,-0.5,-1.03647,2.13916,-1.11927,1.6068,6.07415,0.4
7.4492,0.0703471,0.544482,-0.346848,0.5,-0.0773818,-0.5,-1.03633,2.14021,-1.10668,1.59573,6.06653,0.4
7.46085,0.0705191,0.546451,-0.276329,0.5,-0.077571,-0.5,-1.03616,2.14218,-1.10668,1.59573,6.06653,0.4
7.48065,0.0706432,0.547348,-0.205686,0.5,-0.0777075,-0.5,-1.03604,2.14308,-1.10668,1.59573,6.06653,0.4
7.50066,0.0608918,0.550626,-0.144794,0.5,-0.066981,-0.5,-1.03598,2.14341,-1.09687,1.59279,6.11316,0.4
7.52068,0.0609862,0.5515,-0.0838079,0.5,-0.0670849,-0.5,-1.03589,2.14429,-1.09687,1.59279,6.11316,0.4
7.55559,0.036653,0.432322,-0.0471549,0.5,-0.0403184,-0.475554,-1.03589,2.14429,-1.07254,1.71197,6.11316,0.4
7.56072,0.0363963,0.43309,-0.0107586,0.5,-0.0400359,-0.476399,-1.03614,2.14506,-1.07254,1.71197,6.11316,0.4
7.58073,0.0307507,0.355959,0.0199921,0.5,-0.0338258,-0.391554,-1.03663,2.14502,-1.06738,1.78906,6.20562,0.4
7.60064,0.0305212,0.355905,0.0505134,0.5,-0.0335734,-0.391495,-1.03686,2.14496,-1.06738,1.78906,6.20562,0.4
7.62084,0.0301859,0.355719,0.0806993,0.5,-0.0332045,-0.391291,-1.0372,2.14478,-1.06738,1.78906,6.20562,0.4
7.64162,0.00621478,0.166841,0.086914,0.5,-0.00683626,-0.183525,-1.03792,2.14413,-1.04413,1.97729,6.11305,0.4
7.66123,0.00583129,0.166163,0.0927453,0.5,-0.00641441,-0.182779,-1.0383,2.14346,-1.04413,1.97729,6.11305,0.4
7.68114,0.0056874,0.16584,0.0984327,0.5,-0.00625614,-0.182424,-1.03844,2.14313,-1.04413,1.97729,6.11305,0.4
7.706,0.00880615,0.136021,0.107239,0.5,-0.00968677,-0.149623,-1.03887,2.14205,-1.04768,2.00602,6.07559,0.4
7.72187,0.00811068,0.133942,0.11535,0.5,-0.00892175,-0.147337,-1.03957,2.13997,-1.04768,2.00602,6.07559,0.4
